candidateId,value,universidad homologada
63128e34844cb4003f22c4c6,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63197cba19d98e0008e9e49e,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
6319a99f9bc8d90009568f30,Isil,Isil
6312a4a8e5ee99003f086676,Universidad Nacional Del Centro Del Perú - Uncp,Universidad Nacional del Centro del Perú
6319f2a019d98e0008e9eaf4,Idat,Idat
6319f2a019d98e0008e9eaf4,Certus,Certus
6319feb1c31a670008a5abe7,Sabio Antunez De Mayolo,Sabio Antunez De Mayolo
631a080e1c7bdc00081be4be,Universidad San Martin De Porres,Universidad de San Martín de Porres
631a08ce19d98e0008e9ef34,Universidad Cesar Vallejo,Universidad Cesar Vallejo
631a12b69bc8d90009569c44,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
631a15df19d98e0008e9f503,Instituto De Turismo Intur,Instituto De Turismo Intur
631a1af89bc8d90009569f9f,Universidad Tecnologica Del Peru,Universidad Tecnologica Del Peru
631a1af89bc8d90009569f9f,Senati,Senati
631a1dc91c7bdc00081bee15,Universidad Alas Peruanas,Universidad Alas Peruanas
631a1dd7cfc3230008d98f23,Administración De Negocios Bancarios Y Financieros,Administración De Negocios Bancarios Y Financieros
631a1e9619d98e0008e9f8c0,Cepeban,Cepeban
631a1e9619d98e0008e9f8c0,Trilce,Trilce
631a349319d98e0008e9ff4a,Sise,Sise
631a349319d98e0008e9ff4a,Sise,Sise
631a51a71c7bdc00081c0491,Idat,Idat
631a53accfc3230008d9a6bf,Universidad Autónoma De Ica,Universidad Autónoma de Ica S.A.C.
631a5a93c31a670008a5d587,Idiomas Católica Pucp,Idiomas Católica Pucp
631a5a93c31a670008a5d587,Universidad Nacional Mayor De San Marcos - Unmsm,Universidad Nacional Mayor de San Marcos
631a5b651c7bdc00081c0761,Cesar Vallejo,Cesar Vallejo
631a5b651c7bdc00081c0761,Cesar Vallejo,Cesar Vallejo
631a6d459bc8d9000956c396,Universidad Cesar Vallejo,Universidad Cesar Vallejo
631a6d459bc8d9000956c396,Institución De Educación Superior Pedagógico Publico De Chimbote,Institución De Educación Superior Pedagógico Publico De Chimbote
631a753b8a691c00087cae0c,Univesidad César Vallejo,Univesidad César Vallejo
631a86048a691c00087cb4e4,Universidad Nacional José Faustino Sánchez Carrión,Universidad Nacional José Faustino Sánchez Carrión
631aa07d469d5700083d410d,Universidad Nacional De Piura,Universidad Nacional de Piura
63128e34844cb4003f22c298,Senati,Senati
631ab34b469d5700083d44de,Ifb Certus,Ifb Certus
631ab66c67f4670008681f11,Nuestras Señora De Las Mercedes,Nuestras Señora De Las Mercedes
631ab6f91c56340008d6b0aa,Universidad Peruana De Ciencias Aplicadas - Upc,Universidad Peruana De Ciencias Aplicadas - Upc
631ab68f756c7c0009646ed0,Instituto Certus,Instituto Certus
631b3f4c756c7c00096477f3,Certus,Certus
631b412e756c7c000964782d,Universidad Tecnológica Del Perú,Universidad Tecnológica del Perú S.A.C.
631b4b001c56340008d6ba62,Zegel Ipae,Zegel Ipae
631b4fb867f4670008682981,Cibertec,Cibertec
631b64ec67f4670008682d33,Cepeban,Cepeban
631b68cc469d5700083d5383,Zegel Ipae,Zegel Ipae
631b6c34bac1bc000908d281,Instituto Columbia,Instituto Columbia
631b7967756c7c000964821a,Adex,Adex
631b7967756c7c000964821a,Adex,Adex
631b7a928ddb27000869cab2,Centro Peruanos De  Estudios Bancarios,Centro Peruanos De  Estudios Bancarios
631b89a7756c7c0009648679,Universidad De San Martin De Porres - Usmp,Universidad de San Martín de Porres
631b89a7756c7c0009648679,Ifc Certus,Ifc Certus
631b8e6067f467000868371c,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
631b946d469d5700083d6221,Certus Ifb,Certus Ifb
631b972d469d5700083d62a7,Universidad Latinoamerica Cima,Universidad Latinoamerica Cima
631ba9568ddb27000869dccf,Universidad Privada Del Norte - Upn,Universidad Privada Del Norte - Upn
631bb004469d5700083d6aed,Adex,Adex
631b5edde5ee99003f1150a8,Almirante Miguel Grau,Almirante Miguel Grau
631b5edde5ee99003f1150a8,Santa Rita,Santa Rita
631bd2f58ddb27000869e6f6,Universidad Tecnología Del Peru,Universidad Tecnología Del Peru
631bd2f58ddb27000869e6f6,I.s.t.p Frederick Winslow Taylor,I.s.t.p Frederick Winslow Taylor
631be6081c56340008d6e70d,Iutirla,Iutirla
631befcf67f4670008685391,Istp Cesca,Istp Cesca
63128e34844cb4003f22bde2,Upn,Upn
63128e34844cb4003f22bde2,Ifb,Ifb
631c088a469d5700083d7cb3,Zegel Ipae,Zegel Ipae
631c1858bac1bc0009090bdc,Instituto Superior Tecnológico Sise,Instituto Superior Tecnológico Sise
6312a4a8e5ee99003f086292,Lima,Lima
631cc245bac1bc000909153e,Universidad Jaime Bausate Y Meza,Universidad Jaime Bausate y Meza
631cc245bac1bc000909153e,Isil,Isil
631cc245bac1bc000909153e,Certus,Certus
631cc245bac1bc000909153e,Gral. Emilio Soyer Cabero,Gral. Emilio Soyer Cabero
631cd3cebac1bc0009091e8d,Lidem Peru,Lidem Peru
631cd3cebac1bc0009091e8d,Universidad Privada De Ciencias Aplicadas,Universidad Privada De Ciencias Aplicadas
631cd3cebac1bc0009091e8d,Instituto Tecnológico María Rosario Araoz Pinto,Instituto Tecnológico María Rosario Araoz Pinto
631ce90b756c7c000964c0f8,Universidad Esan,Universidad ESAN
63148c32f4622c0008c21121,Idat,Idat
631d25981c56340008d70895,Universidad Tecnológica Del Perú,Universidad Tecnológica del Perú S.A.C.
631d25981c56340008d70895,Certus,Certus
631d3e22bac1bc000909285b,Idat,Idat
631d6001bac1bc0009092af0,Universidad Lomas De Zamora,Universidad Lomas De Zamora
631d6001bac1bc0009092af0,The Bue Trainers,The Bue Trainers
631e0d3767f4670008687aba,Idiomas,Idiomas
631e0d3767f4670008687aba,Universidad Privada Antenor Orrego,Universidad Privada Antenor Orrego
631e0ebc1c56340008d710ca,Idat,Idat
631e0f961c56340008d710cc,Unfv,Unfv
631e0f961c56340008d710cc,Centro De Idiomas Unfv,Centro De Idiomas Unfv
631e2ffb756c7c000964d2cb,Horacio Zeballos Games,Horacio Zeballos Games
631e3eac67f467000868812d,Instituto Privado Certus,Instituto Privado Certus
631e5deebac1bc000909365a,Instituto Sise,Instituto Sise
631e661167f46700086883ce,Usmp,Usmp
631cd790469d5700083d90bf,Universidad San Pedro Usp,Universidad San Pedro Usp
631e726b756c7c000964d9a3,Upc,Upc
631e94c31c56340008d71e18,Ifb Certus,Ifb Certus
631e94c31c56340008d71e18,Ifb Certus,Ifb Certus
631e94c31c56340008d71e18,Aduni,Aduni
631f24478ddb2700086a29e4,Instituto Certus,Instituto Certus
631f327e756c7c000964e25b,Instituto Sise,Instituto Sise
63128e33844cb4003f22b986,Universidad Continental,Universidad Continental
631f48a38ddb2700086a2c06,Universidad Jaime Bausate Y Meza - Jbm,Universidad Jaime Bausate y Meza
631f49801c56340008d7285f,Certus,Certus
631f54cf756c7c000964e78a,Instituto Superior Sise,Instituto Superior Sise
631f5c7d67f4670008689707,Universidad Tecnológica Del Perú,Universidad Tecnológica del Perú S.A.C.
631f5c7d67f4670008689707,Ifb Certus,Ifb Certus
631f5c7d67f4670008689707,Ifb Certus,Ifb Certus
631f5c7d67f4670008689707,Eiger,Eiger
631f5e7d8ddb2700086a310a,Universidad César Vallejo,Universidad César Vallejo
631f6657bac1bc0009094a39,Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
631f6657bac1bc0009094a39,Icpna,Icpna
631f8039756c7c000964f706,Certus,Certus
631f8039756c7c000964f706,6057 Virgen De Lourdes,6057 Virgen De Lourdes
631f83c01c56340008d73a26,Instituto Idat,Instituto Idat
631f83c01c56340008d73a26,Iep. Juan Espinoza Medrano,Iep. Juan Espinoza Medrano
631f8bf2469d5700083dc89b,Instituto Superior Sise,Instituto Superior Sise
631f8bf2469d5700083dc89b,Instituto Sise,Instituto Sise
631f8f57469d5700083dca0c,Certus,Certus
631f91a867f467000868a44c,Sise,Sise
631f91a867f467000868a44c,Senati,Senati
631f974c8ddb2700086a42d0,Utp,Utp
631f9876bac1bc0009095b49,Ifb Certus,Ifb Certus
631f9d77bac1bc0009095db7,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
631fa091756c7c000965026d,Universidad Tecnológica Del Perú,Universidad Tecnológica del Perú S.A.C.
631fa1c71c56340008d743a7,Sise,Sise
631fa2b11c56340008d743fc,Universidad Tecnológica Del Peru,Universidad Tecnológica del Perú S.A.C.
631faa0bbac1bc0009096386,Certus,Certus
631fac38bac1bc000909649b,Instituto Privado Certus,Instituto Privado Certus
631fadfa1c56340008d74947,Instituto Sise,Instituto Sise
631faf9d8ddb2700086a4d97,Certus,Certus
631fc0c567f467000868b828,Instituto De Formación Bancaria - Ifb,Instituto De Formación Bancaria - Ifb
631fc0ed469d5700083ddded,Pachacutec,Pachacutec
631fc8261c56340008d755c8,Cedec Pachacutec,Cedec Pachacutec
631fccab469d5700083de2a7,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
631fce27bac1bc00090972fd,Universidad San Ignacio De Loyola - Usil,Universidad San Ignacio De Loyola - Usil
631fd0b367f467000868bf10,Certus,Certus
631fd43e1c56340008d75b61,Univesidad  Cesar Vallejo,Univesidad  Cesar Vallejo
631fd959469d5700083de8df,Sise,Sise
631ff195756c7c0009652928,Universidad Privada Telesup,Universidad Privada Telesup
631ff195756c7c0009652928,Idat,Idat
631ff753756c7c0009652c47,Universidad Nacional Agraria La Molina,Universidad Nacional Agraria La Molina
631ff753756c7c0009652c47,Universidad De Lima,Universidad de Lima
631ff753756c7c0009652c47,Pre- De Lima,Pre- De Lima
631ff753756c7c0009652c47,Trilce Escardo,Trilce Escardo
63190b278a691c00087c3c69,Uladech Católica,Uladech Católica
6320010a67f467000868d87e,Instituto De Educacion Superior Privado Certus,Instituto De Educacion Superior Privado Certus
6320023e756c7c00096532ef,Certus,Certus
632006d71c56340008d77238,Instituto De Comercio Exterior - Adex,Instituto De Comercio Exterior - Adex
63200bfd1c56340008d77475,Professional Air,Professional Air
63200bee1c56340008d7743e,Fe Y Alegria 39,Fe Y Alegria 39
63200c3467f467000868dd21,Brigham Young University,Brigham Young University
63200c3467f467000868dd21,Fundet,Fundet
63200c48bac1bc0009098d90,Universidad San Ignacio De Loyola,Universidad San Ignacio de Loyola S.R.L.
63200c8b1c56340008d7751b,Sise,Sise
63200cf467f467000868de12,Universidad Tecnológica Del Perú - Utp,Universidad Tecnológica Del Perú - Utp
63200cf467f467000868de10,Instituto Sise,Instituto Sise
63200d1f67f467000868de35,Universidad Tecnológica Del Perú,Universidad Tecnológica del Perú S.A.C.
63200d2dbac1bc0009098e8b,Instituto De Formación Bancaria - Ifb,Instituto De Formación Bancaria - Ifb
63200d308ddb2700086a7a16,Instituto Superior Tecnologico Privado Isa Santa Angela,Instituto Superior Tecnologico Privado Isa Santa Angela
63200ea9469d5700083e01ce,Cibertec,Cibertec
63200f70e5ee99003f133eef,Utp,Utp
63200f70e5ee99003f133eef,Dgallia,Dgallia
63200f70e5ee99003f135905,Universidad Cesar Vallejo,Universidad Cesar Vallejo
63200f70e5ee99003f135611,Instituto Superior Tecnológico Columbia,Instituto Superior Tecnológico Columbia
63200f70e5ee99003f135611,Instituto De Formación Bancaria Ifb,Instituto De Formación Bancaria Ifb
63200f70e5ee99003f135611,Tecnico En Computacion Senati - Pucallpa,Tecnico En Computacion Senati - Pucallpa
63200f70e5ee99003f133f19,Ceba San Jose,Ceba San Jose
63200f70e5ee99003f133f19,Universidad Privada Norbert Wiener,Universidad Privada Norbert Wiener S.A.
63200f71e5ee99003f135c29,Instituto Sise,Instituto Sise
63200f70e5ee99003f1346e1,Utp,Utp
63200f70e5ee99003f1349cf,Universidad Politécnica De Nicaragua Upoli,Universidad Politécnica De Nicaragua Upoli
63200f70e5ee99003f1349cf,Instituto Nacional Manuel Olivares Rodriguez,Instituto Nacional Manuel Olivares Rodriguez
63200f70e5ee99003f1349cf,Instituto Nacional Manuel Olivares Rodriguez,Instituto Nacional Manuel Olivares Rodriguez
63200feb67f467000868e040,Universidad Tecnologica Del Peru,Universidad Tecnologica Del Peru
63200f71e5ee99003f13680b,Certus,Certus
63200f70e5ee99003f13475f,Instituto De Formación Bancaria - Ifb,Instituto De Formación Bancaria - Ifb
63200f70e5ee99003f1338fb,Instituto De Formación Bancaria - Ifb,Instituto De Formación Bancaria - Ifb
63200f70e5ee99003f13563b,Certus,Certus
63200f70e5ee99003f133607,Upn,Upn
63200f70e5ee99003f133607,Icpna,Icpna
63200f71e5ee99003f136307,Icpna,Icpna
63200f71e5ee99003f136307,Instituto Superior Tecnologico Publico Julio Cesar Tello,Instituto Superior Tecnologico Publico Julio Cesar Tello
63200f70e5ee99003f134c57,Ibp,Ibp
63200f70e5ee99003f134c57,Fe Y Alegría 11,Fe Y Alegría 11
63200f70e5ee99003f13551b,Universidad Privada Del Norte - Unp,Universidad Privada Del Norte - Unp
63200f70e5ee99003f135587,Universidad Cesar Vallejo,Universidad Cesar Vallejo
63200f71e5ee99003f136787,Certus,Certus
63200f70e5ee99003f134cd5,Sise,Sise
63200f70e5ee99003f134255,Ifb Certus,Ifb Certus
63200f70e5ee99003f134855,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63200ecb1c56340008d775ef,Universidad Privada San Juan Bautista - Upsjb,Universidad Privada San Juan Bautista - Upsjb
63200f70e5ee99003f1338f5,Idat,Idat
63200f71e5ee99003f135fb3,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63200f71e5ee99003f135a97,Certus,Certus
63200f70e5ee99003f1358d5,Certus,Certus
63200f71e5ee99003f136841,Universidad San Martin De Porres,Universidad de San Martín de Porres
63200f71e5ee99003f135f53,Universidad Peruana De Ciencias Aplicadas - Upc,Universidad Peruana De Ciencias Aplicadas - Upc
63200f71e5ee99003f135f53,Instituto De Formacion Bancaria Certus,Instituto De Formacion Bancaria Certus
63200f70e5ee99003f13569b,Certus,Certus
63200f70e5ee99003f133de7,Universidad Particular San Juan Bautista,Universidad Particular San Juan Bautista
63200f70e5ee99003f133de7,I.e.t. Republica Del Ecuador,I.e.t. Republica Del Ecuador
63200f70e5ee99003f134f93,Ifb,Ifb
63200f70e5ee99003f133931,Certus,Certus
63200f70e5ee99003f135407,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63200f70e5ee99003f135407,Icpna,Icpna
63200f70e5ee99003f13383b,Antenor Orrego Espinoza,Antenor Orrego Espinoza
63200f70e5ee99003f134885,Instituto Certus,Instituto Certus
63200f70e5ee99003f134a89,Universidad Tecnologica Del Peru,Universidad Tecnologica Del Peru
63200f70e5ee99003f1358b7,Instituto De Formación Bancaria - Ifb,Instituto De Formación Bancaria - Ifb
63200f70e5ee99003f134f4b,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63200f70e5ee99003f13528d,Instituto Tecnológico Cibertec,Instituto Tecnológico Cibertec
63201b721c56340008d77bcf,Cibertec,Cibertec
63200f70e5ee99003f1357cd,Instituto Sise,Instituto Sise
63200f70e5ee99003f134717,Instituto Sise,Instituto Sise
63200f70e5ee99003f134717,Instituto De Formación Bancaria - Ifb,Instituto De Formación Bancaria - Ifb
63200f70e5ee99003f134405,Instituto Sise,Instituto Sise
63200f70e5ee99003f134f51,Universidad Autónoma Del Perú - Ua,Universidad Autónoma Del Perú - Ua
63200f71e5ee99003f13602b,Universidad Privada Del Norte - Upn,Universidad Privada Del Norte - Upn
63200f71e5ee99003f13602b,Universidad De San Martin De Porres - Usmp,Universidad de San Martín de Porres
63200f71e5ee99003f136517,Británico,Británico
63200f71e5ee99003f136517,Academia Cesar Vallejo,Academia Cesar Vallejo
63200f71e5ee99003f136517,6069 Pachacutec,6069 Pachacutec
63200f71e5ee99003f135dcd,Cibertec,Cibertec
63200f70e5ee99003f1354a3,Universidad Tecnológica Del Perú,Universidad Tecnológica del Perú S.A.C.
63200f70e5ee99003f1354a3,Institucion De Formación Bancaria- Certus,Institucion De Formación Bancaria- Certus
63200f71e5ee99003f136457,Instituto Adex,Instituto Adex
63200f70e5ee99003f13589f,Utp,Utp
63200f71e5ee99003f1361f9,Universidad Tecnológica Del Perú,Universidad Tecnológica del Perú S.A.C.
632032c3756c7c0009654112,Zegel Ipae,Zegel Ipae
63200f70e5ee99003f134465,Certus,Certus
63200f71e5ee99003f136997,Ifb Certus,Ifb Certus
63200f71e5ee99003f136997,I.e 6066 Villa El Salvador,I.e 6066 Villa El Salvador
63200f71e5ee99003f136007,Universidad Privada San Juan Bautista,Universidad Privada San Juan Bautista S.A.C.
63200f71e5ee99003f136007,Cesca,Cesca
63200f71e5ee99003f1361cf,Universidad Cesar Vallejo,Universidad Cesar Vallejo
63200f71e5ee99003f136631,Certus,Certus
63200f70e5ee99003f135449,Glorioso 10 De Octubre,Glorioso 10 De Octubre
63200f70e5ee99003f135479,Universidad Tecnológica Del Perú - Utp,Universidad Tecnológica Del Perú - Utp
63200f70e5ee99003f135479,Instituto Idat,Instituto Idat
63200f70e5ee99003f135479,Instituto De Formación Bancaria - Ifb,Instituto De Formación Bancaria - Ifb
63200f70e5ee99003f135479,Instituto Sise,Instituto Sise
63200f70e5ee99003f135683,Certus,Certus
63200f70e5ee99003f135683,Trilce,Trilce
63200f70e5ee99003f1337f9,Cesar Vallejo,Cesar Vallejo
6312a4a8e5ee99003f085a1c,Ifb Certus,Ifb Certus
63200f70e5ee99003f1351f1,Netzun,Netzun
63200f70e5ee99003f1351f1,Instituto Nacional De Estadística E Informática - Inei,Instituto Nacional De Estadística E Informática - Inei
63200f70e5ee99003f134591,Universidad De Piura - Campus Lima,Universidad De Piura - Campus Lima
63200f70e5ee99003f13547f,Cibertec,Cibertec
63200f70e5ee99003f134207,Senati,Senati
63200f70e5ee99003f134747,Rey Juan Carlos De Borbon,Rey Juan Carlos De Borbon
63200f70e5ee99003f13588d,Certus,Certus
63200f71e5ee99003f136163,Ifb Certus,Ifb Certus
63200f70e5ee99003f1338a1,Unefa,Unefa
63200f70e5ee99003f134a7d,Universidad Naciónal Federico Villarreal,Universidad Nacional Federico Villarreal
63200f70e5ee99003f134aad,Universidad De Ciencias Aplicadas,Universidad De Ciencias Aplicadas
63200f70e5ee99003f133d6f,Cibertec,Cibertec
63200f70e5ee99003f134879,Arturo Sabroso Y Montoya,Arturo Sabroso Y Montoya
63200f70e5ee99003f134597,Universidad Privada San Juan Bautista,Universidad Privada San Juan Bautista S.A.C.
63200f71e5ee99003f135eed,Instituto San Ignacio De Loyola,Instituto San Ignacio De Loyola
63200f71e5ee99003f1363f7,Universidad Nacional De La Amazonia Peruana,Universidad Nacional de la Amazonía Peruana
63200f71e5ee99003f1363f7,Virgen De Loreto,Virgen De Loreto
63200f71e5ee99003f135da3,Científica Del Sur,Científica Del Sur
63200f71e5ee99003f135da3,Excel Financiero,Excel Financiero
6320880a67f467000868f69e,Certus,Certus
6320880a67f467000868f69e,Isil,Isil
63200f70e5ee99003f134075,Upc Universidad Peruana De Ciencias Aplicadas,Upc Universidad Peruana De Ciencias Aplicadas
63200f70e5ee99003f134075,Upc,Upc
63200f70e5ee99003f135125,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63200f71e5ee99003f135a8b,Universidad Nacional De La Amazonia Peruana - Unap,Universidad Nacional de la Amazonía Peruana
63208db4bac1bc000909ad30,Instituto San Ignacio De Loyola,Instituto San Ignacio De Loyola
63200f71e5ee99003f136247,Camara De Comercio,Camara De Comercio
63200f71e5ee99003f136247,Universidad Peruana De Ciencias Aplicadas - Upc,Universidad Peruana De Ciencias Aplicadas - Upc
63200f71e5ee99003f136247,Ricardo Palma N°5099,Ricardo Palma N°5099
63200f71e5ee99003f136247,Instituto Cibertec,Instituto Cibertec
63200f70e5ee99003f1341c5,I.s.t.p Carlos Cueto Fernandini,I.s.t.p Carlos Cueto Fernandini
63200f70e5ee99003f1341c5,Senati,Senati
63200f70e5ee99003f1341c5,I.e.p Las Américas,I.e.p Las Américas
63200f70e5ee99003f1341bf,Santa Rosa De Lima,Santa Rosa De Lima
63200f71e5ee99003f135b7b,Instituto Superior Sise,Instituto Superior Sise
63200f71e5ee99003f135b7b,Instituto Superior Sise,Instituto Superior Sise
6320921667f467000868fe64,Sede Principal - Surco,Sede Principal - Surco
6312a4a8e5ee99003f085f98,Ifb Certus,Ifb Certus
6312a4a8e5ee99003f085f98,Ifb Certus,Ifb Certus
63200f71e5ee99003f135ad9,Universidad Enrique Guzman Y Valle,Universidad Enrique Guzman Y Valle
63200f70e5ee99003f133ee3,Ifb Certus,Ifb Certus
63200f70e5ee99003f13577f,Mercedes Indacochea,Mercedes Indacochea
63200f70e5ee99003f13373f,Instituto Idat,Instituto Idat
63200f70e5ee99003f134453,Ciencias De La Comunicación,Ciencias De La Comunicación
63200f71e5ee99003f135d1f,Universidad Tecnologica Del Perú,Universidad Tecnológica del Perú S.A.C.
63200f70e5ee99003f133feb,Sise,Sise
63200f70e5ee99003f1350a7,Idat,Idat
63200f70e5ee99003f1350a7,Liceo Naval German Astete,Liceo Naval German Astete
63200f70e5ee99003f13489d,Universidad Autónoma Del Perú,Universidad Autónoma del Perú S.A.C.
63200f70e5ee99003f135695,Zegel Ipae,Zegel Ipae
63200f70e5ee99003f1339e5,Certus,Certus
63200f71e5ee99003f135ff5,Brigida Silva De Ochoa,Brigida Silva De Ochoa
63200f71e5ee99003f135ff5,Universidad Autonoma Del Perú,Universidad Autonoma Del Perú
6312a4a8e5ee99003f085b30,San Ignacio De Loyola,San Ignacio De Loyola
63200f70e5ee99003f134711,Ifb Certus,Ifb Certus
63200f70e5ee99003f134039,Instituto Sise,Instituto Sise
63200f71e5ee99003f13676f,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
